YEAR,QUARTER,ID,Nowcast,Forecast
1971,3,161,#N/A,#N/A
1971,3,162,#N/A,#N/A
1971,3,163,#N/A,#N/A
1971,3,164,#N/A,#N/A
1971,3,165,#N/A,#N/A
1971,3,166,#N/A,#N/A
1971,3,167,#N/A,#N/A
1971,3,168,#N/A,#N/A
1971,3,169,#N/A,#N/A
1971,3,170,#N/A,#N/A
1971,3,181,#N/A,#N/A
1971,3,182,#N/A,#N/A
1971,3,183,#N/A,#N/A
1971,3,184,#N/A,#N/A
1971,3,185,#N/A,#N/A
1971,3,186,#N/A,#N/A
1971,3,187,#N/A,#N/A
1971,3,188,#N/A,#N/A
1971,3,189,#N/A,#N/A
1971,4,1,44.70,50.30
1971,4,3,47.00,48.50
1971,4,4,47.00,50.00
1971,4,7,47.30,49.50
1971,4,15,47.00,49.50
1971,4,16,46.50,47.50
1971,4,18,46.00,47.00
1971,4,22,48.00,48.00
1971,4,27,#N/A,#N/A
1971,4,28,46.00,45.60
1971,4,31,47.00,50.00
1971,4,32,48.00,51.00
1971,4,34,47.00,48.00
1971,4,38,#N/A,#N/A
1971,4,39,48.00,51.00
1971,4,40,#N/A,#N/A
1971,4,42,46.20,#N/A
1971,4,44,48.50,50.90
1971,4,46,47.00,48.00
1971,4,47,46.40,48.20
1971,4,48,45.90,46.10
1971,4,49,49.20,51.50
1971,4,51,47.30,49.30
1971,4,52,50.00,51.00
1971,4,54,50.40,53.30
1971,4,57,47.30,50.50
1971,4,59,48.50,50.00
1971,4,60,46.00,48.00
1971,4,61,48.00,50.00
1971,4,64,51.00,52.00
1971,4,66,47.20,49.30
1971,4,68,46.70,49.00
1971,4,69,45.00,45.00
1971,4,70,49.00,51.00
1971,4,72,47.30,48.00
1971,4,73,47.00,51.00
1971,4,75,46.70,47.80
1971,4,77,45.20,45.60
1971,4,78,47.30,49.80
1971,4,81,47.40,48.20
1971,4,82,46.40,47.70
1971,4,86,47.30,50.40
1971,4,87,47.00,50.30
1971,4,89,49.90,52.70
1971,4,91,48.00,50.00
1971,4,93,45.80,45.80
1971,4,96,48.00,50.00
1971,4,98,46.00,47.50
1971,4,99,47.00,48.50
1971,4,102,46.80,47.80
1971,4,104,50.00,52.00
1971,4,106,48.00,49.50
1971,4,108,46.60,47.10
1971,4,109,47.70,49.50
1971,4,111,46.20,46.90
1971,4,113,47.30,50.30
1971,4,114,51.00,53.50
1971,4,115,47.00,48.00
1971,4,116,47.00,52.00
1971,4,117,47.80,49.70
1971,4,118,46.00,48.50
1971,4,119,46.70,48.60
1971,4,120,47.00,48.00
1971,4,122,47.10,50.30
1971,4,124,46.00,46.00
1971,4,125,46.00,47.50
1971,4,127,46.50,47.00
1971,4,128,46.90,48.90
1971,4,129,46.70,47.90
1971,4,132,50.00,52.00
1971,4,133,47.10,48.60
1971,4,134,46.70,47.90
1971,4,138,48.50,50.50
1971,4,139,47.40,50.30
1971,4,142,51.00,52.00
1971,4,144,47.00,47.70
1972,1,1,53.00,56.20
1972,1,3,50.00,52.50
1972,1,7,49.00,51.00
1972,1,8,50.60,53.20
1972,1,14,53.90,56.30
1972,1,15,50.50,52.10
1972,1,22,52.00,53.00
1972,1,26,50.00,51.10
1972,1,27,54.60,57.80
1972,1,31,50.00,51.00
1972,1,32,52.50,54.50
1972,1,34,54.50,56.50
1972,1,38,#N/A,#N/A
1972,1,39,49.80,52.00
1972,1,40,#N/A,#N/A
1972,1,42,#N/A,#N/A
1972,1,44,51.20,53.90
1972,1,48,50.00,51.00
1972,1,49,52.20,54.80
1972,1,50,50.00,53.00
1972,1,51,51.80,56.00
1972,1,52,51.00,52.00
1972,1,54,53.00,55.40
1972,1,55,50.70,54.10
1972,1,56,52.50,54.20
1972,1,57,50.50,53.00
1972,1,59,52.00,54.00
1972,1,60,50.00,51.00
1972,1,64,53.50,54.50
1972,1,66,50.70,52.40
1972,1,67,51.10,53.60
1972,1,68,49.00,52.00
1972,1,69,50.00,51.50
1972,1,70,49.40,51.70
1972,1,72,51.50,54.00
1972,1,73,52.00,55.00
1972,1,75,51.20,52.50
1972,1,78,51.70,53.60
1972,1,81,51.00,52.00
1972,1,82,#N/A,#N/A
1972,1,86,51.10,53.80
1972,1,88,49.80,53.30
1972,1,89,53.00,56.60
1972,1,91,50.00,53.00
1972,1,93,48.50,48.80
1972,1,98,49.80,50.80
1972,1,99,50.00,52.00
1972,1,102,#N/A,#N/A
1972,1,108,51.20,52.90
1972,1,111,48.80,49.20
1972,1,115,49.00,51.00
1972,1,118,52.00,55.50
1972,1,120,49.10,49.50
1972,1,122,51.10,53.80
1972,1,124,53.60,54.00
1972,1,125,47.50,49.50
1972,1,127,52.00,53.00
1972,1,128,51.60,53.00
1972,1,129,47.80,49.80
1972,1,130,#N/A,#N/A
1972,1,137,52.80,56.80
1972,1,140,#N/A,#N/A
1972,1,141,#N/A,#N/A
1972,1,144,50.10,51.00
1972,1,145,54.60,55.50
1972,1,147,50.00,51.80
1972,2,1,56.20,58.10
1972,2,3,52.00,53.00
1972,2,4,54.00,57.00
1972,2,7,52.00,54.00
1972,2,8,56.00,57.10
1972,2,14,53.90,56.30
1972,2,15,55.00,57.00
1972,2,18,52.30,53.40
1972,2,22,54.00,56.00
1972,2,26,54.00,58.00
1972,2,27,57.80,60.00
1972,2,28,52.50,53.20
1972,2,31,54.00,55.00
1972,2,32,54.50,57.00
1972,2,38,#N/A,#N/A
1972,2,39,53.00,55.00
1972,2,40,#N/A,#N/A
1972,2,44,54.50,57.30
1972,2,46,53.00,56.00
1972,2,48,53.00,55.00
1972,2,49,55.00,56.10
1972,2,50,54.00,56.00
1972,2,51,#N/A,#N/A
1972,2,52,53.00,55.00
1972,2,54,53.40,55.10
1972,2,55,54.10,58.90
1972,2,56,54.50,57.90
1972,2,57,53.50,55.00
1972,2,59,54.00,55.50
1972,2,60,54.00,55.00
1972,2,64,56.00,59.00
1972,2,65,54.40,56.90
1972,2,66,52.40,54.40
1972,2,68,55.00,59.00
1972,2,69,53.20,54.70
1972,2,72,#N/A,#N/A
1972,2,73,56.00,58.00
1972,2,75,54.20,56.30
1972,2,78,54.40,55.30
1972,2,81,54.00,56.50
1972,2,82,53.00,55.00
1972,2,86,54.40,56.90
1972,2,88,53.60,57.50
1972,2,89,57.40,61.30
1972,2,93,#N/A,#N/A
1972,2,98,53.30,54.80
1972,2,102,53.50,55.00
1972,2,104,55.50,59.50
1972,2,108,54.00,55.00
1972,2,109,53.50,55.00
1972,2,111,52.30,55.60
1972,2,112,56.00,57.90
1972,2,114,55.20,59.00
1972,2,115,52.00,53.00
1972,2,117,54.20,56.20
1972,2,118,53.10,52.00
1972,2,119,52.80,55.00
1972,2,120,53.00,55.00
1972,2,122,54.40,56.90
1972,2,124,54.00,55.00
1972,2,127,52.00,53.00
1972,2,128,53.00,54.00
1972,2,133,55.00,59.10
1972,2,134,54.20,54.80
1972,2,135,#N/A,#N/A
1972,2,138,55.00,58.00
1972,2,140,54.00,56.20
1972,2,144,51.50,52.30
1972,2,145,55.50,57.00
1972,2,148,56.00,58.00
1972,2,226,#N/A,#N/A
1972,3,1,53.20,54.70
1972,3,3,#N/A,#N/A
1972,3,4,53.50,55.00
1972,3,7,54.00,56.00
1972,3,8,57.20,59.40
1972,3,15,54.40,55.90
1972,3,26,57.00,60.00
1972,3,27,58.20,59.20
1972,3,28,55.60,56.20
1972,3,31,58.00,61.00
1972,3,39,54.00,56.00
1972,3,40,#N/A,#N/A
1972,3,42,#N/A,#N/A
1972,3,44,57.30,58.50
1972,3,46,58.50,59.50
1972,3,48,54.00,56.00
1972,3,49,55.50,57.40
1972,3,50,54.50,56.00
1972,3,52,54.00,56.00
1972,3,54,54.70,56.40
1972,3,56,58.10,59.60
1972,3,59,55.00,57.50
1972,3,60,56.00,58.00
1972,3,64,56.50,59.50
1972,3,65,58.20,59.20
1972,3,66,54.40,56.30
1972,3,68,#N/A,#N/A
1972,3,69,54.70,55.70
1972,3,70,55.70,57.70
1972,3,72,58.00,61.10
1972,3,73,54.00,55.00
1972,3,75,#N/A,#N/A
1972,3,78,53.90,55.20
1972,3,81,57.00,59.00
1972,3,82,54.00,57.00
1972,3,83,52.50,53.00
1972,3,86,58.30,59.20
1972,3,89,57.60,59.20
1972,3,93,57.70,60.70
1972,3,98,58.00,60.00
1972,3,102,57.00,59.00
1972,3,103,55.00,57.00
1972,3,108,60.10,62.70
1972,3,109,56.00,58.00
1972,3,115,55.00,57.00
1972,3,117,54.90,56.40
1972,3,118,#N/A,#N/A
1972,3,119,55.10,56.40
1972,3,120,56.00,56.90
1972,3,122,58.20,59.20
1972,3,125,56.50,58.00
1972,3,127,56.50,58.00
1972,3,130,#N/A,#N/A
1972,3,131,#N/A,#N/A
1972,3,133,56.30,58.90
1972,3,134,52.40,53.50
1972,3,135,59.50,62.10
1972,3,138,#N/A,#N/A
1972,3,141,56.00,57.00
1972,3,144,56.00,57.00
1972,3,147,57.00,60.00
1972,3,148,56.00,60.00
1972,3,154,#N/A,#N/A
1972,3,157,#N/A,#N/A
1972,3,158,#N/A,#N/A
1972,3,159,#N/A,#N/A
1972,3,160,#N/A,#N/A
1972,3,161,55.30,56.60
1972,3,162,65.00,70.00
1972,4,1,56.40,57.90
1972,4,3,#N/A,#N/A
1972,4,7,57.00,59.00
1972,4,8,56.40,59.20
1972,4,14,56.20,57.60
1972,4,15,56.20,58.00
1972,4,16,55.50,57.50
1972,4,18,54.60,55.70
1972,4,22,56.40,57.90
1972,4,27,59.80,62.70
1972,4,28,54.50,55.20
1972,4,31,56.00,57.00
1972,4,32,58.00,62.00
1972,4,34,55.00,58.00
1972,4,38,#N/A,#N/A
1972,4,39,56.00,57.00
1972,4,40,#N/A,#N/A
1972,4,42,56.60,58.10
1972,4,44,56.00,58.00
1972,4,46,#N/A,#N/A
1972,4,48,55.00,56.40
1972,4,49,55.50,57.10
1972,4,50,56.30,57.50
1972,4,51,56.80,58.50
1972,4,52,56.00,58.50
1972,4,54,55.50,57.50
1972,4,56,56.20,58.90
1972,4,57,55.50,57.50
1972,4,59,56.00,57.00
1972,4,61,55.00,57.00
1972,4,64,58.50,60.00
1972,4,65,56.70,58.30
1972,4,67,56.00,57.90
1972,4,68,56.50,58.00
1972,4,69,55.70,57.70
1972,4,70,55.30,56.90
1972,4,72,56.50,58.00
1972,4,78,55.00,58.00
1972,4,81,57.00,58.00
1972,4,82,56.00,58.00
1972,4,85,56.00,57.70
1972,4,86,56.70,58.40
1972,4,89,57.00,57.20
1972,4,91,56.00,57.00
1972,4,93,55.80,58.40
1972,4,95,57.00,58.00
1972,4,96,56.00,57.00
1972,4,98,56.00,57.50
1972,4,108,50.90,53.80
1972,4,109,56.00,58.50
1972,4,115,54.90,56.10
1972,4,118,#N/A,#N/A
1972,4,119,55.00,56.00
1972,4,120,55.80,56.50
1972,4,122,56.70,58.30
1972,4,125,56.50,58.00
1972,4,128,55.40,56.60
1972,4,133,55.50,58.70
1972,4,135,57.20,59.20
1972,4,138,56.50,58.00
1972,4,144,55.00,56.00
1972,4,157,56.00,56.00
1972,4,158,55.20,56.70
1973,1,1,59.50,61.90
1973,1,3,#N/A,#N/A
1973,1,7,58.00,60.00
1973,1,8,57.60,58.90
1973,1,14,58.20,60.20
1973,1,15,58.00,59.60
1973,1,22,59.50,61.90
1973,1,27,59.90,62.00
1973,1,31,57.00,58.00
1973,1,32,58.00,60.00
1973,1,38,#N/A,#N/A
1973,1,39,57.00,59.00
1973,1,40,#N/A,#N/A
1973,1,42,57.40,58.60
1973,1,44,#N/A,#N/A
1973,1,46,58.00,61.00
1973,1,48,56.00,57.00
1973,1,49,58.60,60.00
1973,1,50,59.00,60.30
1973,1,51,59.60,61.40
1973,1,52,58.50,59.50
1973,1,54,58.10,59.90
1973,1,55,60.00,63.00
1973,1,56,58.40,60.00
1973,1,57,57.50,59.00
1973,1,60,60.10,62.40
1973,1,64,57.50,60.00
1973,1,65,58.30,60.20
1973,1,67,57.90,59.60
1973,1,69,58.00,59.60
1973,1,72,59.40,61.10
1973,1,73,59.00,62.00
1973,1,74,#N/A,#N/A
1973,1,75,57.80,60.00
1973,1,77,56.00,57.80
1973,1,78,58.40,59.40
1973,1,81,58.00,60.00
1973,1,82,58.00,60.00
1973,1,84,57.00,58.00
1973,1,85,58.90,59.00
1973,1,86,58.50,60.50
1973,1,87,57.90,59.60
1973,1,89,#N/A,#N/A
1973,1,91,59.00,61.50
1973,1,93,55.00,56.20
1973,1,98,58.30,60.60
1973,1,102,58.60,61.00
1973,1,108,57.10,58.20
1973,1,109,58.00,60.00
1973,1,111,#N/A,#N/A
1973,1,112,58.20,59.90
1973,1,115,57.00,58.00
1973,1,117,56.10,58.00
1973,1,118,#N/A,#N/A
1973,1,120,56.50,57.50
1973,1,122,58.30,60.20
1973,1,124,56.20,56.00
1973,1,125,58.00,60.00
1973,1,129,59.50,60.30
1973,1,130,#N/A,#N/A
1973,1,133,63.00,61.00
1973,1,138,57.50,59.00
1973,1,142,59.40,61.50
1973,1,144,57.00,58.50
1973,1,147,56.90,58.10
1973,1,148,60.00,61.00
1973,1,158,57.70,60.20
1973,1,159,#N/A,#N/A
1973,2,1,65.80,63.10
1973,2,8,62.50,64.00
1973,2,15,63.20,65.50
1973,2,16,63.50,64.50
1973,2,22,65.80,63.10
1973,2,27,65.80,65.10
1973,2,31,62.00,65.00
1973,2,32,60.50,61.30
1973,2,34,61.00,62.00
1973,2,38,#N/A,#N/A
1973,2,39,65.00,68.00
1973,2,40,#N/A,#N/A
1973,2,42,#N/A,#N/A
1973,2,44,67.50,68.30
1973,2,47,62.00,63.00
1973,2,48,60.00,61.00
1973,2,49,63.80,62.10
1973,2,50,64.50,65.00
1973,2,51,66.30,64.50
1973,2,52,63.00,64.00
1973,2,54,64.00,64.50
1973,2,55,64.00,65.00
1973,2,56,61.50,63.00
1973,2,57,64.00,65.00
1973,2,59,62.00,63.00
1973,2,64,65.00,64.00
1973,2,65,65.80,65.10
1973,2,67,64.00,66.00
1973,2,68,60.00,61.00
1973,2,69,61.00,62.50
1973,2,70,67.40,67.80
1973,2,72,65.70,65.00
1973,2,73,66.00,64.00
1973,2,75,62.10,64.00
1973,2,77,59.60,58.00
1973,2,78,59.80,58.80
1973,2,81,66.00,65.00
1973,2,82,61.20,62.60
1973,2,86,66.00,65.00
1973,2,87,62.80,63.20
1973,2,89,65.30,63.90
1973,2,91,66.00,65.00
1973,2,93,63.70,69.30
1973,2,95,62.00,62.60
1973,2,98,66.00,65.00
1973,2,99,65.00,69.00
1973,2,108,60.10,61.50
1973,2,109,62.00,63.50
1973,2,111,#N/A,#N/A
1973,2,115,59.40,60.60
1973,2,117,59.00,62.00
1973,2,118,#N/A,#N/A
1973,2,120,57.50,58.50
1973,2,122,65.80,65.10
1973,2,125,63.00,66.00
1973,2,127,64.00,66.50
1973,2,128,64.50,67.70
1973,2,133,67.50,69.50
1973,2,138,61.60,62.90
1973,2,144,60.60,62.00
1973,2,147,64.10,67.50
1973,2,148,65.00,66.00
1973,2,158,63.00,65.00
1973,2,159,60.00,60.90
1973,3,1,68.20,67.40
1973,3,3,#N/A,#N/A
1973,3,7,64.00,63.00
1973,3,8,66.80,65.40
1973,3,15,66.00,65.80
1973,3,27,68.80,68.00
1973,3,31,75.00,72.00
1973,3,32,70.00,68.50
1973,3,34,66.50,66.00
1973,3,38,#N/A,#N/A
1973,3,46,68.80,68.00
1973,3,48,74.00,70.00
1973,3,49,69.90,67.70
1973,3,50,#N/A,#N/A
1973,3,51,#N/A,#N/A
1973,3,52,68.00,67.00
1973,3,56,71.70,70.40
1973,3,59,72.00,72.00
1973,3,64,65.00,63.00
1973,3,65,68.80,68.00
1973,3,66,65.80,59.90
1973,3,68,68.00,66.00
1973,3,69,71.50,72.00
1973,3,77,76.00,74.00
1973,3,81,68.30,69.20
1973,3,82,72.50,72.00
1973,3,86,69.00,68.00
1973,3,87,68.60,67.80
1973,3,88,65.70,60.70
1973,3,93,81.00,86.00
1973,3,98,68.00,67.00
1973,3,99,78.00,80.00
1973,3,102,#N/A,#N/A
1973,3,108,71.00,73.00
1973,3,112,64.00,62.20
1973,3,115,65.80,66.90
1973,3,117,69.60,67.80
1973,3,119,#N/A,#N/A
1973,3,122,68.80,68.00
1973,3,125,#N/A,#N/A
1973,3,127,73.00,73.00
1973,3,138,69.50,69.10
1973,3,142,69.00,69.00
1973,3,144,71.00,67.00
1973,3,158,71.00,73.10
1973,3,159,66.00,60.00
1973,4,7,69.00,64.00
1973,4,8,70.50,65.00
1973,4,14,69.00,64.00
1973,4,15,70.80,68.80
1973,4,22,72.40,70.80
1973,4,26,70.00,66.00
1973,4,27,65.90,66.00
1973,4,31,65.00,60.00
1973,4,32,70.00,67.70
1973,4,34,70.00,71.00
1973,4,38,#N/A,#N/A
1973,4,39,71.50,71.00
1973,4,42,#N/A,#N/A
1973,4,46,68.00,66.60
1973,4,48,71.50,70.00
1973,4,49,70.20,66.80
1973,4,50,#N/A,#N/A
1973,4,51,#N/A,#N/A
1973,4,54,70.50,67.60
1973,4,55,80.00,70.00
1973,4,57,70.00,66.00
1973,4,65,68.00,65.90
1973,4,66,70.00,64.00
1973,4,69,71.50,72.00
1973,4,73,72.40,70.00
1973,4,75,70.70,68.30
1973,4,78,71.00,70.60
1973,4,81,70.00,66.00
1973,4,82,71.10,70.30
1973,4,86,68.00,66.00
1973,4,89,68.20,64.60
1973,4,93,71.40,71.10
1973,4,95,72.00,70.00
1973,4,98,73.00,72.00
1973,4,99,75.00,80.00
1973,4,102,70.00,65.00
1973,4,103,70.00,68.00
1973,4,109,74.00,76.50
1973,4,111,#N/A,#N/A
1973,4,115,#N/A,#N/A
1973,4,117,70.60,70.10
1973,4,118,#N/A,#N/A
1973,4,119,73.20,71.00
1973,4,120,73.00,65.00
1973,4,122,68.00,66.00
1973,4,124,72.60,72.00
1973,4,127,73.00,73.00
1973,4,133,73.50,67.50
1973,4,144,69.00,65.00
1973,4,145,70.00,67.00
1973,4,148,90.00,95.00
1973,4,158,71.00,71.00
1973,4,159,69.50,60.00
1973,4,160,67.00,62.50
1973,4,161,72.00,72.50
1973,4,162,71.50,70.60
1973,4,163,70.00,65.00
1973,4,164,#N/A,#N/A
1973,4,165,71.80,68.20
1974,1,1,69.00,67.30
1974,1,7,63.30,64.40
1974,1,8,63.00,63.50
1974,1,14,64.60,62.40
1974,1,15,68.50,66.50
1974,1,18,70.10,67.90
1974,1,22,69.00,67.30
1974,1,26,66.00,64.00
1974,1,27,66.50,65.00
1974,1,31,68.00,66.00
1974,1,32,64.50,63.50
1974,1,34,71.50,67.50
1974,1,38,#N/A,#N/A
1974,1,39,65.00,63.00
1974,1,40,#N/A,#N/A
1974,1,42,#N/A,#N/A
1974,1,43,75.00,75.50
1974,1,44,66.90,63.10
1974,1,46,66.50,62.80
1974,1,47,76.00,74.00
1974,1,48,68.50,66.00
1974,1,49,72.70,71.70
1974,1,51,62.20,60.00
1974,1,52,65.00,61.00
1974,1,54,66.00,63.10
1974,1,57,66.00,62.50
1974,1,59,68.00,68.00
1974,1,60,63.00,62.00
1974,1,64,71.00,67.00
1974,1,65,66.80,65.30
1974,1,68,66.00,66.00
1974,1,70,65.50,64.60
1974,1,72,64.40,63.20
1974,1,73,70.00,68.00
1974,1,74,68.50,64.50
1974,1,75,67.00,65.00
1974,1,77,50.00,55.00
1974,1,81,67.00,65.00
1974,1,82,63.00,65.00
1974,1,86,67.00,66.00
1974,1,87,66.30,64.40
1974,1,89,62.70,61.10
1974,1,91,69.00,67.00
1974,1,93,77.20,77.10
1974,1,98,70.00,68.00
1974,1,102,68.00,65.00
1974,1,108,#N/A,#N/A
1974,1,109,72.00,70.00
1974,1,115,#N/A,#N/A
1974,1,117,68.00,66.00
1974,1,120,65.00,60.00
1974,1,122,66.80,65.30
1974,1,124,74.00,72.10
1974,1,125,67.00,65.00
1974,1,127,79.00,76.00
1974,1,128,66.00,63.90
1974,1,133,60.80,63.70
1974,1,134,65.00,61.00
1974,1,138,66.00,64.00
1974,1,145,66.00,64.00
1974,1,148,#N/A,#N/A
1974,1,158,68.00,67.00
1974,1,166,#N/A,#N/A
1974,2,1,73.00,71.60
1974,2,7,#N/A,#N/A
1974,2,8,72.50,75.00
1974,2,15,72.50,73.00
1974,2,31,72.00,75.00
1974,2,32,67.00,68.00
1974,2,34,67.50,62.50
1974,2,38,#N/A,#N/A
1974,2,39,#N/A,#N/A
1974,2,40,#N/A,#N/A
1974,2,42,#N/A,#N/A
1974,2,43,75.10,75.20
1974,2,44,73.30,72.10
1974,2,46,79.50,80.90
1974,2,48,66.00,68.00
1974,2,49,77.80,78.10
1974,2,50,76.00,74.00
1974,2,55,75.00,74.00
1974,2,57,73.00,70.00
1974,2,64,82.00,89.00
1974,2,65,77.90,79.70
1974,2,69,72.50,73.00
1974,2,70,68.00,67.00
1974,2,73,72.00,73.00
1974,2,74,70.00,70.00
1974,2,81,78.00,80.00
1974,2,82,65.00,68.00
1974,2,89,#N/A,#N/A
1974,2,91,74.00,73.00
1974,2,93,73.10,75.30
1974,2,95,70.00,70.00
1974,2,96,63.40,61.70
1974,2,98,72.00,72.00
1974,2,101,72.40,68.10
1974,2,108,71.80,72.00
1974,2,109,70.50,71.50
1974,2,112,71.30,69.10
1974,2,115,65.00,64.30
1974,2,117,67.00,66.00
1974,2,118,68.00,65.00
1974,2,120,#N/A,#N/A
1974,2,125,76.00,78.00
1974,2,127,71.50,70.50
1974,2,130,#N/A,#N/A
1974,2,134,67.40,67.20
1974,2,144,69.00,68.00
1974,2,148,75.00,76.00
1974,2,158,70.00,71.00
1974,2,159,67.80,68.60
1974,3,3,90.00,89.00
1974,3,8,89.00,90.00
1974,3,15,80.80,80.80
1974,3,16,78.00,76.00
1974,3,22,87.00,81.80
1974,3,31,95.00,85.00
1974,3,32,80.00,76.00
1974,3,38,#N/A,#N/A
1974,3,39,#N/A,#N/A
1974,3,40,#N/A,#N/A
1974,3,43,87.00,89.00
1974,3,44,89.30,84.30
1974,3,46,89.10,81.90
1974,3,47,82.30,82.60
1974,3,48,86.00,87.00
1974,3,49,88.30,87.30
1974,3,50,87.00,83.00
1974,3,51,80.00,77.00
1974,3,54,88.00,85.00
1974,3,57,80.00,75.00
1974,3,59,92.00,90.00
1974,3,61,85.00,75.00
1974,3,64,99.00,99.00
1974,3,65,89.60,86.70
1974,3,70,90.00,87.00
1974,3,72,82.50,79.00
1974,3,73,87.00,82.00
1974,3,74,82.00,78.00
1974,3,78,77.50,77.10
1974,3,81,90.00,87.00
1974,3,82,83.00,86.00
1974,3,85,83.00,77.00
1974,3,86,88.00,84.00
1974,3,87,86.20,82.90
1974,3,91,86.50,81.00
1974,3,93,112.70,126.20
1974,3,98,88.00,83.00
1974,3,102,95.00,100.00
1974,3,108,87.20,89.10
1974,3,109,90.00,87.00
1974,3,115,76.00,70.50
1974,3,117,84.00,83.00
1974,3,118,85.00,81.00
1974,3,120,75.00,72.00
1974,3,125,87.00,88.00
1974,3,127,80.00,78.00
1974,3,133,85.00,80.00
1974,3,138,84.00,76.00
1974,3,144,93.00,89.00
1974,3,145,85.00,82.00
1974,3,147,107.00,114.00
1974,3,158,85.00,85.00
1974,3,167,84.00,83.80
1974,3,168,#N/A,#N/A
1974,4,1,76.00,69.00
1974,4,3,#N/A,#N/A
1974,4,7,87.00,79.20
1974,4,8,99.00,91.10
1974,4,14,83.50,74.20
1974,4,31,90.00,80.00
1974,4,32,87.00,80.00
1974,4,34,85.00,75.00
1974,4,38,#N/A,#N/A
1974,4,39,76.00,72.00
1974,4,40,#N/A,#N/A
1974,4,43,98.00,94.00
1974,4,44,76.00,72.50
1974,4,46,#N/A,#N/A
1974,4,48,90.00,87.00
1974,4,49,78.30,68.20
1974,4,50,78.50,70.50
1974,4,54,83.90,75.30
1974,4,60,80.00,79.00
1974,4,61,87.00,78.00
1974,4,64,87.00,78.00
1974,4,65,74.60,72.20
1974,4,70,81.20,78.30
1974,4,73,71.00,66.00
1974,4,74,79.00,70.00
1974,4,77,90.00,70.00
1974,4,78,74.30,69.60
1974,4,84,84.00,80.00
1974,4,88,#N/A,#N/A
1974,4,89,82.00,72.00
1974,4,91,70.00,64.00
1974,4,93,97.00,100.00
1974,4,98,76.00,70.00
1974,4,102,95.00,85.00
1974,4,108,94.00,93.00
1974,4,109,90.00,87.00
1974,4,111,#N/A,#N/A
1974,4,112,84.00,79.00
1974,4,115,74.00,69.50
1974,4,117,94.00,89.00
1974,4,120,76.00,65.00
1974,4,124,93.00,84.20
1974,4,125,96.00,92.00
1974,4,127,98.00,98.00
1974,4,128,90.00,85.00
1974,4,130,#N/A,#N/A
1974,4,138,#N/A,#N/A
1974,4,142,77.10,71.90
1974,4,144,90.00,83.00
1974,4,145,87.00,84.00
1974,4,147,97.10,96.00
1974,4,148,100.00,100.00
1974,4,158,90.00,84.00
1974,4,169,78.00,70.00
1975,1,7,69.00,63.00
1975,1,8,85.00,80.00
1975,1,14,68.50,63.80
1975,1,15,71.00,68.50
1975,1,32,71.00,71.00
1975,1,34,77.00,72.00
1975,1,38,#N/A,#N/A
1975,1,39,85.00,80.00
1975,1,40,#N/A,#N/A
1975,1,44,68.70,63.20
1975,1,46,#N/A,#N/A
1975,1,47,75.40,66.50
1975,1,48,77.00,73.00
1975,1,49,69.50,70.90
1975,1,54,71.10,68.10
1975,1,57,70.00,65.00
1975,1,59,73.00,73.00
1975,1,60,70.00,68.00
1975,1,64,74.00,69.00
1975,1,65,72.80,70.30
1975,1,70,70.10,68.60
1975,1,73,70.00,70.00
1975,1,77,70.50,65.00
1975,1,82,72.00,73.00
1975,1,84,67.00,64.00
1975,1,88,63.80,58.20
1975,1,91,75.00,74.00
1975,1,93,104.00,99.00
1975,1,96,75.00,80.00
1975,1,98,82.80,80.70
1975,1,102,70.00,65.00
1975,1,109,87.00,85.00
1975,1,111,#N/A,#N/A
1975,1,112,72.70,68.20
1975,1,117,86.00,81.00
1975,1,120,70.00,65.00
1975,1,124,82.00,83.00
1975,1,125,85.00,78.00
1975,1,128,68.40,68.40
1975,1,134,68.00,61.50
1975,1,144,83.00,79.00
1975,1,145,80.00,75.00
1975,1,147,88.00,85.00
1975,1,148,100.00,100.00
1975,1,158,85.00,83.00
1975,1,170,87.00,81.50
1975,2,14,62.90,66.90
1975,2,15,72.00,78.00
1975,2,31,65.00,70.00
1975,2,32,63.00,73.00
1975,2,34,64.00,68.00
1975,2,38,#N/A,#N/A
1975,2,40,#N/A,#N/A
1975,2,43,73.00,75.00
1975,2,44,59.70,64.20
1975,2,47,75.50,82.40
1975,2,48,50.00,60.00
1975,2,49,60.10,60.80
1975,2,51,65.80,73.00
1975,2,54,58.00,60.20
1975,2,57,65.00,70.00
1975,2,64,62.00,62.00
1975,2,65,60.30,65.30
1975,2,70,100.00,105.00
1975,2,73,66.00,75.00
1975,2,82,65.00,68.00
1975,2,84,60.00,63.00
1975,2,86,60.00,64.50
1975,2,87,67.40,68.50
1975,2,89,62.90,70.30
1975,2,93,115.00,117.00
1975,2,95,68.00,70.00
1975,2,98,66.80,71.80
1975,2,102,72.50,75.00
1975,2,103,63.00,70.00
1975,2,108,76.00,77.00
1975,2,109,68.00,70.00
1975,2,112,65.70,68.20
1975,2,115,75.90,76.50
1975,2,117,67.00,62.00
1975,2,118,64.00,70.00
1975,2,120,65.00,67.00
1975,2,124,72.20,73.40
1975,2,125,63.00,60.00
1975,2,130,#N/A,#N/A
1975,2,138,#N/A,#N/A
1975,2,144,70.00,75.00
1975,2,145,60.00,65.00
1975,2,147,65.00,64.00
1975,2,148,7.00,8.00
1975,2,159,65.00,70.00
1975,2,167,#N/A,#N/A
1975,2,170,71.00,71.50
1975,3,15,64.30,71.00
